date,channel,region,campaign,impressions,clicks,spend,conversions,revenue,ctr,cpc,conv_rate,roas,cpa
2024-06-09,Social Ads,Italy,Seasonal Promo Q4,48087,3212,9025.72,159,19420.06,6.68,2.81,4.97,2.15,56.77
2024-06-09,Email,France,Product Launch Q2,25955,1209,1801.41,43,3399.15,4.66,1.49,3.62,1.89,41.89
2024-06-09,Email,Germany,Brand Awareness Q1,8890,219,407.34,10,3471.22,2.47,1.86,4.76,8.52,40.73
2024-06-09,Email,UK,Brand Awareness Q1,15736,794,1754.74,47,16074.11,5.05,2.21,5.93,9.16,37.33
2024-06-09,Email,Spain,Product Launch Q2,41058,3128,4097.68,33,11133.31,7.62,1.31,1.06,2.72,124.17
2024-06-09,Email,Italy,Seasonal Promo Q4,18810,774,1625.4,22,2238.11,4.12,2.1,2.85,1.38,73.88
2024-06-10,SEA,France,Retargeting Q3,60438,3082,2866.26,152,12357.69,5.1,0.93,4.95,4.31,18.86
2024-06-10,SEA,Germany,Brand Awareness Q1,71137,3393,916.11,156,60280.69,4.77,0.27,4.61,65.8,5.87
2024-06-10,SEA,UK,Brand Awareness Q1,46735,1107,2678.94,12,3726.54,2.37,2.42,1.1,1.39,223.24
2024-06-10,SEA,Spain,Product Launch Q2,36605,2382,1095.72,53,18559.39,6.51,0.46,2.24,16.94,20.67
2024-06-10,SEA,Italy,Seasonal Promo Q4,67168,2115,4927.95,54,4991.86,3.15,2.33,2.58,1.01,91.26
2024-06-10,Display,France,Brand Awareness Q1,10539,529,1311.92,13,3084.3,5.02,2.48,2.64,2.35,100.92
2024-06-10,Display,Germany,Retargeting Q3,70835,4264,1449.76,112,40069.33,6.02,0.34,2.64,27.64,12.94
2024-06-10,Display,UK,Seasonal Promo Q4,32810,1968,1731.84,26,4423.58,6.0,0.88,1.35,2.55,66.61
2024-06-10,Display,Spain,Retargeting Q3,31953,1166,1783.98,65,5044.2,3.65,1.53,5.58,2.83,27.45
2024-06-10,Display,Italy,Brand Awareness Q1,71801,4336,6590.72,96,16668.52,6.04,1.52,2.23,2.53,68.65
2024-06-10,Social Ads,France,Seasonal Promo Q4,5932,319,638.0,18,7052.4,5.39,2.0,5.88,11.05,35.44
2024-06-10,Social Ads,Germany,Retargeting Q3,16842,601,2013.35,19,2587.96,3.57,3.35,3.25,1.29,105.97
2024-06-10,Social Ads,UK,Retargeting Q3,55572,3745,3707.55,128,14730.0,6.74,0.99,3.44,3.97,28.97
2024-06-10,Social Ads,Spain,Brand Awareness Q1,20163,344,399.04,10,2875.95,1.71,1.16,2.96,7.21,39.9
2024-06-10,Social Ads,Italy,Brand Awareness Q1,22566,1550,4975.5,52,5907.14,6.87,3.21,3.36,1.19,95.68
2024-06-10,Email,France,Brand Awareness Q1,25762,1239,1970.01,59,10760.04,4.81,1.59,4.83,5.46,33.39
2024-06-10,Email,Germany,Retargeting Q3,49972,3697,4325.49,133,24232.45,7.4,1.17,3.61,5.6,32.52
2024-06-10,Email,UK,Brand Awareness Q1,38610,571,1444.63,17,1058.02,1.48,2.53,3.06,0.73,84.98
2024-06-10,Email,Spain,Retargeting Q3,65532,5052,6416.04,275,45970.85,7.71,1.27,5.46,7.16,23.33
2024-06-10,Email,Italy,Product Launch Q2,58686,3990,1356.6,114,10665.14,6.8,0.34,2.87,7.86,11.9
2024-06-11,SEA,France,Product Launch Q2,78428,3788,2462.2,223,11795.67,4.83,0.65,5.9,4.79,11.04
2024-06-11,SEA,Germany,Brand Awareness Q1,68780,2709,4307.31,153,34912.85,3.94,1.59,5.67,8.11,28.15
2024-06-11,SEA,UK,Product Launch Q2,39510,2149,5222.07,70,16457.28,5.44,2.43,3.27,3.15,74.6
2024-06-11,SEA,Spain,Brand Awareness Q1,46548,3053,9952.78,118,29652.98,6.56,3.26,3.88,2.98,84.35
2024-06-11,SEA,Italy,Brand Awareness Q1,59839,2674,2834.44,127,47130.33,4.47,1.06,4.78,16.63,22.32
2024-06-11,Display,France,Seasonal Promo Q4,79667,1768,3306.16,85,12527.03,2.22,1.87,4.82,3.79,38.9
2024-06-11,Display,Germany,Product Launch Q2,40339,2864,7704.16,78,27260.03,7.1,2.69,2.75,3.54,98.77
2024-06-11,Display,UK,Seasonal Promo Q4,48076,2288,7207.2,38,8429.77,4.76,3.15,1.68,1.17,189.66
2024-06-11,Display,Spain,Brand Awareness Q1,39849,2877,776.79,168,55795.39,7.22,0.27,5.84,71.83,4.62
2024-06-11,Display,Italy,Brand Awareness Q1,18848,1187,3525.39,60,19288.85,6.3,2.97,5.1,5.47,58.76
2024-06-11,Social Ads,France,Brand Awareness Q1,31620,992,882.88,34,7920.34,3.14,0.89,3.52,8.97,25.97
2024-06-11,Social Ads,Germany,Product Launch Q2,71487,3181,6393.81,102,31782.64,4.45,2.01,3.22,4.97,62.68
2024-06-11,Social Ads,UK,Retargeting Q3,35675,891,1015.74,30,1646.21,2.5,1.14,3.37,1.62,33.86
2024-06-11,Social Ads,Spain,Retargeting Q3,17359,456,104.88,4,1478.4,2.63,0.23,1.06,14.1,26.22
2024-06-11,Social Ads,Italy,Product Launch Q2,30297,1390,3197.0,43,2499.04,4.59,2.3,3.1,0.78,74.35
2024-06-11,Email,France,Retargeting Q3,56891,1097,1173.79,20,1276.63,1.93,1.07,1.83,1.09,58.69
2024-06-11,Email,Germany,Brand Awareness Q1,13889,776,589.76,41,14885.2,5.59,0.76,5.35,25.24,14.38
2024-06-11,Email,UK,Brand Awareness Q1,51674,2144,1372.16,50,7391.22,4.15,0.64,2.34,5.39,27.44
2024-06-11,Email,Spain,Brand Awareness Q1,12418,738,1350.54,29,8597.17,5.95,1.83,3.96,6.37,46.57
2024-06-11,Email,Italy,Brand Awareness Q1,79059,1984,2162.56,118,15820.18,2.51,1.09,5.99,7.32,18.33
2024-06-12,SEA,France,Product Launch Q2,12798,684,1751.04,17,6530.77,5.35,2.56,2.55,3.73,103.0
2024-06-12,SEA,Germany,Seasonal Promo Q4,23900,1493,2986.0,49,12523.6,6.25,2.0,3.33,4.19,60.94
2024-06-12,SEA,UK,Product Launch Q2,24794,1539,5294.16,82,20583.45,6.21,3.44,5.33,3.89,64.56
2024-06-12,SEA,Spain,Product Launch Q2,29029,650,299.0,22,3398.81,2.24,0.46,3.48,11.37,13.59
2024-06-12,SEA,Italy,Product Launch Q2,29316,888,950.16,48,13247.53,3.03,1.07,5.45,13.94,19.79
2024-06-12,Display,France,Product Launch Q2,27595,1084,607.04,55,3743.64,3.93,0.56,5.14,6.17,11.04
2024-06-12,Display,Germany,Seasonal Promo Q4,45039,1657,2684.34,73,9146.12,3.68,1.62,4.44,3.41,36.77
2024-06-12,Display,UK,Product Launch Q2,6572,134,203.68,5,547.21,2.05,1.52,4.47,2.69,40.74
2024-06-12,Display,Spain,Seasonal Promo Q4,9606,117,153.27,5,934.12,1.22,1.31,4.96,6.09,30.65
2024-06-12,Display,Italy,Brand Awareness Q1,22765,339,471.21,10,2402.95,1.49,1.39,3.05,5.1,47.12
2024-06-12,Social Ads,France,Seasonal Promo Q4,6307,212,375.24,5,354.88,3.37,1.77,2.56,0.95,75.05
2024-06-12,Social Ads,Germany,Seasonal Promo Q4,36902,723,2422.05,27,1466.46,1.96,3.35,3.82,0.61,89.71
2024-06-12,Social Ads,UK,Seasonal Promo Q4,33336,1770,885.0,84,5217.45,5.31,0.5,4.76,5.9,10.54
2024-06-12,Social Ads,Spain,Brand Awareness Q1,27500,583,326.48,21,3847.96,2.12,0.56,3.7,11.79,15.55
2024-06-12,Social Ads,Italy,Brand Awareness Q1,71757,3092,1391.4,91,9089.74,4.31,0.45,2.95,6.53,15.29
2024-06-12,Email,France,Retargeting Q3,8270,548,569.92,29,8655.94,6.63,1.04,5.35,15.19,19.65
2024-06-12,Email,Germany,Brand Awareness Q1,58413,3826,13391.0,59,6402.35,6.55,3.5,1.55,0.48,226.97
2024-06-12,Email,UK,Product Launch Q2,67123,4591,7804.7,116,22326.73,6.84,1.7,2.53,2.86,67.28
2024-06-12,Email,Spain,Product Launch Q2,34567,2184,2555.28,107,39144.56,6.32,1.17,4.93,15.32,23.88
2024-06-12,Email,Italy,Product Launch Q2,52257,1050,2457.0,11,1867.94,2.01,2.34,1.08,0.76,223.36
2024-06-13,SEA,France,Brand Awareness Q1,40373,2539,1701.13,118,44578.24,6.29,0.67,4.66,26.21,14.42
2024-06-13,SEA,Germany,Product Launch Q2,40598,1274,3720.08,63,13611.85,3.14,2.92,4.99,3.66,59.05
2024-06-13,SEA,UK,Retargeting Q3,54260,2886,2568.54,55,15099.89,5.32,0.89,1.91,5.88,46.7
2024-06-13,SEA,Spain,Seasonal Promo Q4,46393,770,2502.5,25,1940.4,1.66,3.25,3.35,0.78,100.1
2024-06-13,SEA,Italy,Retargeting Q3,44335,2677,749.56,156,15112.93,6.04,0.28,5.85,20.16,4.8
2024-06-13,Display,France,Brand Awareness Q1,52066,2650,3604.0,77,7391.59,5.09,1.36,2.91,2.05,46.81
2024-06-13,Display,Germany,Product Launch Q2,19475,630,2060.1,24,8269.39,3.24,3.27,3.91,4.01,85.84
2024-06-13,Display,UK,Seasonal Promo Q4,61343,2932,4515.28,140,20991.25,4.78,1.54,4.79,4.65,32.25
2024-06-13,Display,Spain,Seasonal Promo Q4,38462,1673,2693.53,90,35390.94,4.35,1.61,5.39,13.14,29.93
2024-06-13,Display,Italy,Retargeting Q3,21633,540,783.0,6,320.31,2.5,1.45,1.29,0.41,130.5
2024-06-13,Social Ads,France,Brand Awareness Q1,45889,1922,538.16,91,18510.56,4.19,0.28,4.75,34.4,5.91
2024-06-13,Social Ads,Germany,Product Launch Q2,78997,1398,433.38,34,11771.81,1.77,0.31,2.46,27.16,12.75
2024-06-13,Social Ads,UK,Product Launch Q2,16239,659,224.06,19,5850.9,4.06,0.34,3.02,26.11,11.79
2024-06-13,Social Ads,Spain,Retargeting Q3,56516,2972,7756.92,48,5715.99,5.26,2.61,1.64,0.74,161.6
2024-06-13,Social Ads,Italy,Brand Awareness Q1,35207,1038,1131.42,33,6836.5,2.95,1.09,3.19,6.04,34.29
2024-06-13,Email,France,Retargeting Q3,71082,1492,1402.48,86,16647.57,2.1,0.94,5.83,11.87,16.31
2024-06-13,Email,Germany,Product Launch Q2,61582,1422,3640.32,14,1023.0,2.31,2.56,1.05,0.28,260.02
2024-06-13,Email,UK,Brand Awareness Q1,31122,1929,3510.78,109,11110.86,6.2,1.82,5.69,3.16,32.21
2024-06-13,Email,Spain,Brand Awareness Q1,52091,3813,762.6,77,9719.82,7.32,0.2,2.04,12.75,9.9
2024-06-13,Email,Italy,Seasonal Promo Q4,7702,87,166.17,1,152.09,1.13,1.91,2.24,0.92,166.17
2024-06-14,SEA,France,Brand Awareness Q1,64432,1720,980.4,17,3921.14,2.67,0.57,1.02,4.0,57.67
2024-06-14,SEA,Germany,Brand Awareness Q1,20901,576,887.04,5,1264.38,2.76,1.54,1.01,1.43,177.41
2024-06-14,SEA,UK,Seasonal Promo Q4,55394,2753,7295.45,48,6349.63,4.97,2.65,1.76,0.87,151.99
2024-06-14,SEA,Spain,Seasonal Promo Q4,31416,2368,6275.2,92,21728.23,7.54,2.65,3.91,3.46,68.21
2024-06-14,SEA,Italy,Brand Awareness Q1,10862,404,803.96,18,2791.27,3.72,1.99,4.67,3.47,44.66
2024-06-14,Display,France,Brand Awareness Q1,76776,3055,10692.5,89,5715.64,3.98,3.5,2.94,0.53,120.14
2024-06-14,Display,Germany,Product Launch Q2,72508,2131,1960.52,67,24227.97,2.94,0.92,3.17,12.36,29.26
2024-06-14,Display,UK,Retargeting Q3,63414,1001,520.52,54,8716.64,1.58,0.52,5.41,16.75,9.64
2024-06-14,Display,Spain,Product Launch Q2,38965,1289,863.63,49,16253.28,3.31,0.67,3.87,18.82,17.63
2024-06-14,Display,Italy,Retargeting Q3,7381,171,181.26,8,433.71,2.32,1.06,5.24,2.39,22.66
2024-06-14,Social Ads,France,Retargeting Q3,31667,1035,1024.65,31,1875.19,3.27,0.99,3.06,1.83,33.05
2024-06-14,Social Ads,Germany,Retargeting Q3,54160,4116,9055.2,92,23340.55,7.6,2.2,2.25,2.58,98.43
2024-06-14,Social Ads,UK,Product Launch Q2,58008,2331,1608.39,29,2044.39,4.02,0.69,1.27,1.27,55.46
2024-06-14,Social Ads,Spain,Brand Awareness Q1,39995,2867,7396.86,144,42799.53,7.17,2.58,5.05,5.79,51.37
2024-06-14,Social Ads,Italy,Retargeting Q3,71452,1479,961.35,31,6397.11,2.07,0.65,2.11,6.65,31.01
2024-06-14,Email,France,Brand Awareness Q1,5147,105,329.7,1,235.81,2.05,3.14,1.7,0.72,329.7
2024-06-14,Email,Germany,Retargeting Q3,70127,1984,2519.68,33,4276.49,2.83,1.27,1.68,1.7,76.35
2024-06-14,Email,UK,Seasonal Promo Q4,30251,1173,856.29,66,11256.58,3.88,0.73,5.65,13.15,12.97
2024-06-14,Email,Spain,Product Launch Q2,7280,77,37.73,3,1192.11,1.06,0.49,4.1,31.6,12.58
2024-06-14,Email,Italy,Brand Awareness Q1,77307,4568,2512.4,72,14150.56,5.91,0.55,1.58,5.63,34.89
2024-06-15,SEA,France,Seasonal Promo Q4,28159,1830,6258.6,49,2756.97,6.5,3.42,2.73,0.44,127.73
2024-06-15,SEA,Germany,Retargeting Q3,19997,1435,574.0,57,7220.31,7.18,0.4,4.01,12.58,10.07
2024-06-15,SEA,UK,Product Launch Q2,60898,2350,893.0,38,5122.63,3.86,0.38,1.64,5.74,23.5
2024-06-15,SEA,Spain,Product Launch Q2,65067,1047,523.5,56,20584.56,1.61,0.5,5.39,39.32,9.35
2024-06-15,SEA,Italy,Brand Awareness Q1,21666,1076,3733.72,44,3257.11,4.97,3.47,4.14,0.87,84.86
2024-06-15,Display,France,Brand Awareness Q1,21396,258,820.44,14,4205.12,1.21,3.18,5.73,5.13,58.6
2024-06-15,Display,Germany,Retargeting Q3,70242,4319,7083.16,113,43448.74,6.15,1.64,2.63,6.13,62.68
2024-06-15,Display,UK,Product Launch Q2,45901,1684,589.4,90,25135.38,3.67,0.35,5.38,42.65,6.55
2024-06-15,Display,Spain,Brand Awareness Q1,62646,2461,2264.12,102,18766.65,3.93,0.92,4.17,8.29,22.2
2024-06-15,Display,Italy,Product Launch Q2,19034,1018,1323.4,10,2247.27,5.35,1.3,1.03,1.7,132.34
2024-06-15,Social Ads,France,Seasonal Promo Q4,45517,2020,1393.8,43,10552.93,4.44,0.69,2.17,7.57,32.41
2024-06-15,Social Ads,Germany,Brand Awareness Q1,15888,705,1092.75,13,4927.92,4.44,1.55,1.85,4.51,84.06
2024-06-15,Social Ads,UK,Brand Awareness Q1,21543,1460,3504.0,28,5840.02,6.78,2.4,1.92,1.67,125.14
2024-06-15,Social Ads,Spain,Seasonal Promo Q4,71766,2684,4240.72,135,50926.26,3.74,1.58,5.05,12.01,31.41
2024-06-15,Social Ads,Italy,Seasonal Promo Q4,25007,1747,1939.17,24,8983.42,6.99,1.11,1.38,4.63,80.8
2024-06-15,Email,France,Retargeting Q3,58578,4082,6776.12,215,31034.58,6.97,1.66,5.28,4.58,31.52
2024-06-15,Email,Germany,Product Launch Q2,67037,2862,1345.14,51,3622.6,4.27,0.47,1.8,2.69,26.38
2024-06-15,Email,UK,Retargeting Q3,52396,581,906.36,32,10630.3,1.11,1.56,5.66,11.73,28.32
2024-06-15,Email,Spain,Retargeting Q3,70614,3502,12186.96,205,19258.5,4.96,3.48,5.87,1.58,59.45
2024-06-15,Email,Italy,Seasonal Promo Q4,40635,2714,3311.08,68,13378.77,6.68,1.22,2.54,4.04,48.69
2024-06-16,SEA,France,Seasonal Promo Q4,76786,1589,889.84,22,7187.85,2.07,0.56,1.43,8.08,40.45
2024-06-16,SEA,Germany,Product Launch Q2,38132,1994,5343.92,36,5035.4,5.23,2.68,1.82,0.94,148.44
2024-06-16,SEA,UK,Brand Awareness Q1,7253,565,1344.7,13,1937.9,7.79,2.38,2.38,1.44,103.44
2024-06-16,SEA,Spain,Brand Awareness Q1,21216,362,919.48,12,1421.37,1.71,2.54,3.47,1.55,76.62
2024-06-16,SEA,Italy,Retargeting Q3,74624,1514,1544.28,80,16012.97,2.03,1.02,5.29,10.37,19.3
2024-06-16,Display,France,Product Launch Q2,34536,1160,2482.4,28,9969.43,3.36,2.14,2.44,4.02,88.66
2024-06-16,Display,Germany,Seasonal Promo Q4,13489,633,702.63,31,7374.72,4.7,1.11,5.01,10.5,22.67
2024-06-16,Display,UK,Brand Awareness Q1,58104,1638,4504.5,44,3714.43,2.82,2.75,2.74,0.82,102.38
2024-06-16,Display,Spain,Retargeting Q3,10733,243,177.39,13,2065.06,2.27,0.73,5.39,11.64,13.65
2024-06-16,Display,Italy,Seasonal Promo Q4,15782,1044,856.08,55,5030.43,6.62,0.82,5.32,5.88,15.57
2024-06-16,Social Ads,France,Product Launch Q2,11679,371,986.86,13,669.07,3.18,2.66,3.64,0.68,75.91
2024-06-16,Social Ads,Germany,Brand Awareness Q1,70099,1401,3572.55,58,13156.3,2.0,2.55,4.21,3.68,61.6
2024-06-16,Social Ads,UK,Seasonal Promo Q4,12661,306,125.46,13,1127.91,2.42,0.41,4.49,8.99,9.65
2024-06-16,Social Ads,Spain,Brand Awareness Q1,77189,5248,11860.48,291,19591.44,6.8,2.26,5.56,1.65,40.76
2024-06-16,Social Ads,Italy,Brand Awareness Q1,41178,506,121.44,12,4534.5,1.23,0.24,2.49,37.34,10.12
2024-06-16,Email,France,Seasonal Promo Q4,36549,639,1584.72,30,7691.79,1.75,2.48,4.74,4.85,52.82
2024-06-16,Email,Germany,Seasonal Promo Q4,77715,3030,8423.4,46,12448.49,3.9,2.78,1.52,1.48,183.12
2024-06-16,Email,UK,Brand Awareness Q1,25393,1604,5293.2,70,18612.56,6.32,3.3,4.42,3.52,75.62
2024-06-16,Email,Spain,Seasonal Promo Q4,71496,2009,4259.08,48,18833.47,2.81,2.12,2.42,4.42,88.73
2024-06-16,Email,Italy,Product Launch Q2,73666,2430,3402.0,25,2304.2,3.3,1.4,1.05,0.68,136.08
2024-06-17,SEA,France,Seasonal Promo Q4,62350,2113,2768.03,38,3487.75,3.39,1.31,1.83,1.26,72.84
2024-06-17,SEA,Germany,Brand Awareness Q1,26819,1316,3197.88,68,15837.55,4.91,2.43,5.19,4.95,47.03
2024-06-17,SEA,UK,Seasonal Promo Q4,66823,1309,2277.66,62,18616.78,1.96,1.74,4.8,8.17,36.74
2024-06-17,SEA,Spain,Brand Awareness Q1,19673,1499,824.45,17,4957.04,7.62,0.55,1.14,6.01,48.5
2024-06-17,SEA,Italy,Seasonal Promo Q4,66601,5214,3701.94,285,81765.4,7.83,0.71,5.47,22.09,12.99
2024-06-17,Display,France,Product Launch Q2,37940,1657,4573.32,60,13188.46,4.37,2.76,3.68,2.88,76.22
2024-06-17,Display,Germany,Brand Awareness Q1,10284,424,669.92,22,8027.46,4.13,1.58,5.32,11.98,30.45
2024-06-17,Display,UK,Retargeting Q3,28863,1902,3823.02,83,24959.04,6.59,2.01,4.37,6.53,46.06
2024-06-17,Display,Spain,Retargeting Q3,51123,2177,7401.8,25,2735.02,4.26,3.4,1.16,0.37,296.07
2024-06-17,Display,Italy,Product Launch Q2,43425,1024,2795.52,21,3955.17,2.36,2.73,2.07,1.41,133.12
2024-06-17,Social Ads,France,Seasonal Promo Q4,26268,2046,1227.6,80,26101.58,7.79,0.6,3.93,21.26,15.34
2024-06-17,Social Ads,Germany,Brand Awareness Q1,55125,2679,8010.21,61,17277.25,4.86,2.99,2.3,2.16,131.31
2024-06-17,Social Ads,UK,Brand Awareness Q1,55978,3700,9065.0,102,20698.42,6.61,2.45,2.78,2.28,88.87
2024-06-17,Social Ads,Spain,Product Launch Q2,37231,1880,6467.2,106,31158.01,5.05,3.44,5.66,4.82,61.01
2024-06-17,Social Ads,Italy,Product Launch Q2,16723,543,1428.09,28,10167.56,3.25,2.63,5.19,7.12,51.0
2024-06-17,Email,France,Brand Awareness Q1,55907,844,1510.76,8,953.35,1.51,1.79,1.05,0.63,188.84
2024-06-17,Email,Germany,Brand Awareness Q1,73508,4682,14748.3,83,28799.93,6.37,3.15,1.78,1.95,177.69
2024-06-17,Email,UK,Brand Awareness Q1,75542,5333,11252.63,130,45415.22,7.06,2.11,2.44,4.04,86.56
2024-06-17,Email,Spain,Brand Awareness Q1,33887,396,471.24,6,1192.68,1.17,1.19,1.54,2.53,78.54
2024-06-17,Email,Italy,Brand Awareness Q1,7027,225,213.75,3,536.72,3.21,0.95,1.74,2.51,71.25
2024-06-18,SEA,France,Seasonal Promo Q4,54421,2356,3298.4,118,28617.04,4.33,1.4,5.04,8.68,27.95
2024-06-18,SEA,Germany,Retargeting Q3,43115,1651,4655.82,35,12379.77,3.83,2.82,2.16,2.66,133.02
2024-06-18,SEA,UK,Brand Awareness Q1,35496,1125,562.5,11,615.74,3.17,0.5,1.02,1.09,51.14
2024-06-18,SEA,Spain,Seasonal Promo Q4,41193,3040,4833.6,147,15348.83,7.38,1.59,4.84,3.18,32.88
2024-06-18,SEA,Italy,Brand Awareness Q1,21027,681,687.81,18,5590.1,3.24,1.01,2.68,8.13,38.21
2024-06-18,Display,France,Brand Awareness Q1,22932,1105,497.25,35,7785.32,4.82,0.45,3.25,15.66,14.21
2024-06-18,Display,Germany,Retargeting Q3,22561,595,850.85,22,5001.51,2.64,1.43,3.81,5.88,38.68
2024-06-18,Display,UK,Seasonal Promo Q4,52484,1480,2131.2,84,5541.06,2.82,1.44,5.69,2.6,25.37
2024-06-18,Display,Spain,Seasonal Promo Q4,26073,675,992.25,11,3579.06,2.59,1.47,1.77,3.61,90.2
2024-06-18,Display,Italy,Retargeting Q3,53471,3422,5475.2,113,11240.25,6.4,1.6,3.31,2.05,48.45
2024-06-18,Social Ads,France,Seasonal Promo Q4,13474,551,159.79,11,3733.6,4.09,0.29,2.02,23.37,14.53
2024-06-18,Social Ads,Germany,Product Launch Q2,21056,743,2124.98,35,7638.38,3.53,2.86,4.77,3.59,60.71
2024-06-18,Social Ads,UK,Product Launch Q2,68065,3845,1538.0,57,9195.1,5.65,0.4,1.49,5.98,26.98
2024-06-18,Social Ads,Spain,Retargeting Q3,74478,826,669.06,26,8774.18,1.11,0.81,3.21,13.11,25.73
2024-06-18,Social Ads,Italy,Product Launch Q2,70962,4917,12440.01,214,39410.87,6.93,2.53,4.36,3.17,58.13
2024-06-18,Email,France,Seasonal Promo Q4,78744,1740,1844.4,82,23766.71,2.21,1.06,4.76,12.89,22.49
2024-06-18,Email,Germany,Brand Awareness Q1,24333,1764,1428.84,63,9770.68,7.25,0.81,3.58,6.84,22.68
2024-06-18,Email,UK,Seasonal Promo Q4,63811,2501,2576.03,26,7239.59,3.92,1.03,1.05,2.81,99.08
2024-06-18,Email,Spain,Retargeting Q3,32115,645,2141.4,34,10106.24,2.01,3.32,5.3,4.72,62.98
2024-06-18,Email,Italy,Product Launch Q2,32295,1966,6664.74,58,11376.65,6.09,3.39,3.0,1.71,114.91
2024-06-19,SEA,France,Seasonal Promo Q4,51941,2716,2498.72,99,29968.53,5.23,0.92,3.65,11.99,25.24
2024-06-19,SEA,Germany,Seasonal Promo Q4,11831,455,1101.1,5,710.68,3.85,2.42,1.15,0.65,220.22
2024-06-19,SEA,UK,Retargeting Q3,35638,794,1977.06,38,12239.7,2.23,2.49,4.9,6.19,52.03
2024-06-19,SEA,Spain,Product Launch Q2,5789,198,55.44,7,2393.9,3.43,0.28,3.62,43.18,7.92
2024-06-19,SEA,Italy,Seasonal Promo Q4,67162,1611,2545.38,22,8067.0,2.4,1.58,1.42,3.17,115.7
2024-06-19,Display,France,Retargeting Q3,61238,4690,12944.4,120,34636.08,7.66,2.76,2.57,2.68,107.87
2024-06-19,Display,Germany,Seasonal Promo Q4,58935,2445,6430.35,85,30484.62,4.15,2.63,3.5,4.74,75.65
2024-06-19,Display,UK,Brand Awareness Q1,49433,1685,1213.2,88,22470.25,3.41,0.72,5.25,18.52,13.79
2024-06-19,Display,Spain,Product Launch Q2,36619,2497,4844.18,43,4872.96,6.82,1.94,1.74,1.01,112.66
2024-06-19,Display,Italy,Product Launch Q2,57748,3609,2273.67,167,18886.34,6.25,0.63,4.64,8.31,13.61
2024-06-19,Social Ads,France,Seasonal Promo Q4,27995,2130,1469.7,32,10129.66,7.61,0.69,1.52,6.89,45.93
2024-06-19,Social Ads,Germany,Brand Awareness Q1,53626,2981,5425.42,120,46685.9,5.56,1.82,4.03,8.61,45.21
2024-06-19,Social Ads,UK,Retargeting Q3,60434,1299,3598.23,23,8258.48,2.15,2.77,1.79,2.3,156.44
2024-06-19,Social Ads,Spain,Brand Awareness Q1,19944,602,1781.92,18,4386.79,3.02,2.96,3.02,2.46,99.0
2024-06-19,Social Ads,Italy,Product Launch Q2,54125,1206,651.24,37,9342.67,2.23,0.54,3.12,14.35,17.6
2024-06-19,Email,France,Brand Awareness Q1,28484,657,2082.69,31,12344.68,2.31,3.17,4.73,5.93,67.18
2024-06-19,Email,Germany,Seasonal Promo Q4,17537,1399,4392.86,26,4917.44,7.98,3.14,1.92,1.12,168.96
2024-06-19,Email,UK,Brand Awareness Q1,15149,215,430.0,11,2284.72,1.42,2.0,5.34,5.31,39.09
2024-06-19,Email,Spain,Brand Awareness Q1,33316,2212,1039.64,124,25541.13,6.64,0.47,5.62,24.57,8.38
2024-06-19,Email,Italy,Product Launch Q2,49883,2893,9575.83,71,8477.37,5.8,3.31,2.46,0.89,134.87
2024-06-20,SEA,France,Product Launch Q2,59167,4052,3282.12,226,41099.75,6.85,0.81,5.58,12.52,14.52
2024-06-20,SEA,Germany,Seasonal Promo Q4,19828,1395,2301.75,53,17165.74,7.04,1.65,3.82,7.46,43.43
2024-06-20,SEA,UK,Seasonal Promo Q4,36675,2717,597.74,57,14078.29,7.41,0.22,2.11,23.55,10.49
2024-06-20,SEA,Spain,Retargeting Q3,47611,1342,966.24,36,10979.45,2.82,0.72,2.75,11.36,26.84
2024-06-20,SEA,Italy,Product Launch Q2,19250,1133,1042.36,45,4253.72,5.89,0.92,4.02,4.08,23.16
2024-06-20,Display,France,Seasonal Promo Q4,69652,1574,4784.96,28,7011.4,2.26,3.04,1.8,1.47,170.89
2024-06-20,Display,Germany,Seasonal Promo Q4,34125,1173,422.28,68,16804.45,3.44,0.36,5.87,39.79,6.21
2024-06-20,Display,UK,Retargeting Q3,12798,240,388.8,7,1318.08,1.88,1.62,3.1,3.39,55.54
2024-06-20,Display,Spain,Product Launch Q2,27497,1149,861.75,48,8379.08,4.18,0.75,4.22,9.72,17.95
2024-06-20,Display,Italy,Brand Awareness Q1,69127,1970,5259.9,77,4480.49,2.85,2.67,3.93,0.85,68.31
2024-06-20,Social Ads,France,Seasonal Promo Q4,71278,4996,8193.44,253,49725.52,7.01,1.64,5.08,6.07,32.39
2024-06-20,Social Ads,Germany,Brand Awareness Q1,52629,3299,9864.01,36,2361.9,6.27,2.99,1.11,0.24,274.0
2024-06-20,Social Ads,UK,Product Launch Q2,18537,919,2738.62,17,1126.42,4.96,2.98,1.86,0.41,161.1
2024-06-20,Social Ads,Spain,Product Launch Q2,15191,1113,3071.88,63,22600.67,7.33,2.76,5.72,7.36,48.76
2024-06-20,Social Ads,Italy,Product Launch Q2,9269,274,545.26,15,3820.1,2.96,1.99,5.57,7.01,36.35
2024-06-20,Email,France,Product Launch Q2,25562,879,738.36,17,889.04,3.44,0.84,2.03,1.2,43.43
2024-06-20,Email,Germany,Retargeting Q3,37070,1297,428.01,65,23858.5,3.5,0.33,5.05,55.74,6.58
2024-06-20,Email,UK,Retargeting Q3,50095,3491,1396.4,142,43350.45,6.97,0.4,4.09,31.04,9.83
