date,channel,sessions,bounce_rate_pct,pages_per_session,add_to_cart_rate_pct,checkout_rate_pct,conv_rate_pct,orders,avg_order_value,revenue,cart_abandonment_pct
2024-12-01,Organic Search,4791,57.0,4.0,11.4,4.7,4.05,194,228.24,44278.56,64.5
2024-12-01,Paid Search,2893,39.1,5.4,25.0,15.4,12.84,371,291.67,108209.57,48.6
2024-12-01,Email,6390,48.1,6.3,10.1,6.1,5.44,347,217.14,75347.58,46.1
2024-12-01,Social Media,5817,26.3,3.9,20.1,12.1,5.81,337,172.47,58122.39,71.1
2024-12-01,Direct,3497,32.8,5.3,20.0,13.4,10.13,354,122.3,43294.2,49.3
2024-12-02,Organic Search,380,46.6,6.2,9.6,6.6,4.83,18,238.42,4291.56,49.7
2024-12-02,Paid Search,2503,56.1,1.7,8.7,5.6,3.37,84,304.35,25565.4,61.3
2024-12-02,Email,6266,30.6,1.6,21.4,15.0,9.61,602,162.08,97572.16,55.1
2024-12-02,Social Media,1712,27.5,5.9,23.8,13.6,6.32,108,349.69,37766.52,73.4
2024-12-02,Direct,6625,59.6,3.0,18.0,12.3,9.62,637,219.87,140057.19,46.6
2024-12-03,Organic Search,3016,41.2,5.1,5.1,3.1,2.56,77,59.81,4605.37,49.8
2024-12-03,Paid Search,331,69.6,5.7,9.6,4.9,2.96,9,201.87,1816.83,69.2
2024-12-03,Email,7445,44.2,2.2,20.4,10.4,8.12,604,361.99,218641.96,60.2
2024-12-03,Social Media,7474,67.4,2.1,17.5,9.9,7.4,553,173.72,96067.16,57.7
2024-12-03,Direct,7311,44.6,3.6,17.0,9.8,5.34,390,139.73,54494.7,68.6
2024-12-04,Organic Search,7538,39.7,5.0,11.9,4.9,4.4,331,102.4,33894.4,63.0
2024-12-04,Paid Search,2376,40.0,4.7,22.8,9.5,3.8,90,374.45,33700.5,83.3
2024-12-04,Email,2374,34.5,4.4,21.1,9.3,6.01,142,365.3,51872.6,71.5
2024-12-04,Social Media,1819,50.8,5.5,24.8,12.1,5.68,103,203.15,20924.45,77.1
2024-12-04,Direct,7833,68.5,1.7,15.5,9.2,4.47,350,154.94,54229.0,71.2
2024-12-05,Organic Search,216,56.4,2.2,12.9,5.7,2.63,5,101.42,507.1,79.6
2024-12-05,Paid Search,7500,57.8,3.4,8.7,5.1,2.42,181,157.49,28505.69,72.2
2024-12-05,Email,6317,40.4,6.1,9.2,6.2,4.94,312,60.66,18925.92,46.3
2024-12-05,Social Media,6995,36.4,6.1,12.9,7.3,3.39,237,183.46,43480.02,73.7
2024-12-05,Direct,7156,66.9,1.9,10.1,7.2,3.66,261,286.34,74734.74,63.8
2024-12-06,Organic Search,7866,61.9,1.6,13.1,6.7,5.33,419,220.42,92355.98,59.3
2024-12-06,Paid Search,4654,60.5,5.6,9.5,7.4,4.36,202,346.99,70091.98,54.1
2024-12-06,Email,678,31.0,3.6,22.6,16.5,11.13,75,330.17,24762.75,50.8
2024-12-06,Social Media,3621,32.8,5.1,20.6,13.8,8.24,298,205.69,61295.62,60.0
2024-12-06,Direct,4343,68.4,2.7,13.2,5.6,2.71,117,222.0,25974.0,79.5
2024-12-07,Organic Search,7660,30.9,4.8,17.3,7.7,3.98,304,108.41,32956.64,77.0
2024-12-07,Paid Search,6401,52.6,4.5,10.1,4.1,2.32,148,147.43,21819.64,77.0
2024-12-07,Email,3775,62.1,3.6,15.9,7.8,5.48,206,358.75,73902.5,65.5
2024-12-07,Social Media,7085,56.4,5.6,17.7,10.4,4.61,326,291.97,95182.22,74.0
2024-12-07,Direct,3840,52.6,6.1,11.9,6.2,5.19,199,315.82,62848.18,56.4
2024-12-08,Organic Search,3975,55.6,5.8,12.6,7.5,6.19,246,54.98,13525.08,50.9
2024-12-08,Paid Search,2106,31.8,2.8,17.1,10.5,6.69,140,237.06,33188.4,60.9
2024-12-08,Email,2273,67.3,2.3,20.8,13.1,10.09,229,347.19,79506.51,51.5
2024-12-08,Social Media,3068,65.9,1.8,16.1,9.1,8.15,250,274.37,68592.5,49.4
2024-12-08,Direct,1823,68.0,2.7,12.4,6.2,5.32,96,309.26,29688.96,57.1
2024-12-09,Organic Search,1218,55.9,4.0,20.7,12.6,11.15,135,280.74,37899.9,46.1
2024-12-09,Paid Search,3249,67.5,4.8,21.1,13.2,10.38,337,111.79,37673.23,50.8
2024-12-09,Email,3226,31.4,5.2,9.7,5.5,2.93,94,278.38,26167.72,69.8
2024-12-09,Social Media,2004,40.6,6.3,12.6,9.0,5.46,109,195.72,21333.48,56.7
2024-12-09,Direct,1329,64.2,2.4,23.0,16.7,13.62,181,284.63,51518.03,40.8
2024-12-10,Organic Search,2685,62.9,4.3,15.5,9.7,5.93,159,130.42,20736.78,61.7
2024-12-10,Paid Search,3338,64.2,6.4,22.6,12.8,10.24,341,198.09,67548.69,54.7
2024-12-10,Email,1096,62.5,4.0,11.8,8.2,5.49,60,286.4,17184.0,53.5
2024-12-10,Social Media,1931,60.6,2.9,22.1,17.3,8.99,173,370.58,64110.34,59.3
2024-12-10,Direct,2561,39.7,3.1,14.2,11.1,9.09,232,309.3,71757.6,36.0
2024-12-11,Organic Search,2675,63.2,2.6,21.8,12.0,7.41,198,217.79,43122.42,66.0
2024-12-11,Paid Search,4757,44.6,5.2,8.6,6.6,5.19,246,63.38,15591.48,39.7
2024-12-11,Email,6785,60.0,5.5,19.6,15.3,8.31,563,130.54,73494.02,57.6
2024-12-11,Social Media,7426,38.7,3.0,16.1,7.1,3.74,277,312.75,86631.75,76.8
2024-12-11,Direct,7748,45.4,5.5,17.9,9.1,7.27,563,194.01,109227.63,59.4
2024-12-12,Organic Search,6424,31.2,2.5,21.4,12.3,10.59,680,373.15,253742.0,50.5
2024-12-12,Paid Search,1283,62.4,6.4,9.6,6.6,2.68,34,151.9,5164.6,72.1
2024-12-12,Email,4733,52.1,2.7,7.3,5.5,3.57,168,224.36,37692.48,51.1
2024-12-12,Social Media,3676,69.2,6.3,12.9,7.7,3.86,141,56.58,7977.78,70.1
2024-12-12,Direct,7999,56.4,1.6,11.6,6.5,3.76,300,279.63,83889.0,67.6
2024-12-13,Organic Search,6396,49.3,3.0,7.8,6.1,4.85,310,152.04,47132.4,37.8
2024-12-13,Paid Search,2511,27.4,5.6,11.1,7.0,4.0,100,332.08,33208.0,64.0
2024-12-13,Email,2460,68.8,3.5,17.8,8.7,6.41,157,58.45,9176.65,64.0
2024-12-13,Social Media,6997,32.8,5.1,22.4,13.7,7.28,509,350.11,178205.99,67.5
2024-12-13,Direct,2750,28.1,2.5,5.4,4.1,1.69,46,376.55,17321.3,68.7
2024-12-14,Organic Search,7527,62.5,4.2,18.0,12.8,6.84,514,87.81,45134.34,62.0
2024-12-14,Paid Search,7552,26.4,5.4,15.1,11.0,7.27,549,277.18,152171.82,51.9
2024-12-14,Email,4942,61.6,2.7,14.5,9.8,8.72,430,275.03,118262.9,39.9
2024-12-14,Social Media,7373,43.9,3.7,18.1,11.1,7.6,560,324.52,181731.2,58.0
2024-12-14,Direct,6845,29.5,1.9,13.0,10.1,6.33,433,72.89,31561.37,51.3
2024-12-15,Organic Search,3263,62.7,2.7,8.4,4.1,3.04,99,159.6,15800.4,63.8
2024-12-15,Paid Search,6832,48.1,6.3,20.4,9.0,5.8,396,308.05,121987.8,71.6
2024-12-15,Email,5377,49.6,3.2,8.0,4.5,1.9,102,283.61,28928.22,76.2
2024-12-15,Social Media,7931,64.5,6.1,16.5,11.0,7.49,594,312.98,185910.12,54.6
2024-12-15,Direct,1547,44.1,3.3,10.4,8.0,5.26,81,336.53,27258.93,49.4
2024-12-16,Organic Search,2363,57.0,5.0,23.7,10.0,6.2,146,356.31,52021.26,73.8
2024-12-16,Paid Search,6494,53.4,3.1,15.1,8.6,4.54,294,152.09,44714.46,69.9
2024-12-16,Email,5493,60.8,2.8,17.7,10.1,8.42,462,256.95,118710.9,52.4
2024-12-16,Social Media,2150,29.0,2.5,21.0,12.7,5.09,109,273.51,29812.59,75.8
2024-12-16,Direct,2938,31.2,4.6,12.9,6.5,4.4,129,126.16,16274.64,65.9
2024-12-17,Organic Search,1653,63.1,2.5,6.0,3.3,1.43,23,115.08,2646.84,76.2
2024-12-17,Paid Search,4083,69.2,6.5,24.8,17.9,9.86,402,59.34,23854.68,60.2
2024-12-17,Email,469,64.4,6.4,19.9,8.1,6.25,29,135.44,3927.76,68.6
2024-12-17,Social Media,2710,44.7,4.8,13.5,10.5,7.11,192,273.66,52542.72,47.3
2024-12-17,Direct,2038,40.8,2.6,21.9,10.3,5.3,108,260.02,28082.16,75.8
2024-12-18,Organic Search,3430,32.7,3.2,17.2,9.7,8.08,277,369.72,102412.44,53.0
2024-12-18,Paid Search,3640,49.3,5.1,14.4,7.7,3.55,129,86.0,11094.0,75.3
2024-12-18,Email,7240,39.2,6.0,10.4,8.1,3.86,279,117.88,32888.52,62.9
2024-12-18,Social Media,1211,46.5,5.1,23.3,11.6,8.72,105,120.86,12690.3,62.6
2024-12-18,Direct,525,42.6,3.0,18.8,7.6,3.39,17,352.36,5990.12,82.0
2024-12-19,Organic Search,1003,39.0,2.9,12.0,8.1,4.16,41,238.21,9766.61,65.3
2024-12-19,Paid Search,3532,31.3,5.1,12.9,10.2,7.48,264,336.13,88738.32,42.0
2024-12-19,Email,5822,63.9,4.5,20.4,11.1,6.12,356,360.55,128355.8,70.0
2024-12-19,Social Media,983,37.0,3.5,14.0,5.8,2.62,25,261.71,6542.75,81.3
2024-12-19,Direct,2649,63.6,4.7,24.0,18.3,12.43,329,176.7,58134.3,48.2
2024-12-20,Organic Search,1585,60.9,3.5,23.6,11.2,7.33,116,207.24,24039.84,68.9
2024-12-20,Paid Search,5111,60.9,3.1,12.4,6.0,3.4,173,302.26,52290.98,72.6
2024-12-20,Email,6751,46.4,2.8,18.7,14.9,11.22,757,336.97,255086.29,40.0
2024-12-20,Social Media,3880,38.7,6.4,9.8,6.0,2.57,99,54.18,5363.82,73.8
2024-12-20,Direct,2547,40.1,4.6,21.5,15.5,10.25,261,71.93,18773.73,52.3
2024-12-21,Organic Search,7102,51.1,2.4,12.8,10.2,7.52,534,93.84,50110.56,41.3
2024-12-21,Paid Search,3005,69.0,3.4,13.3,8.9,7.41,222,277.82,61676.04,44.3
2024-12-21,Email,591,25.1,3.3,21.8,12.3,7.74,45,149.32,6719.4,64.5
2024-12-21,Social Media,2462,32.8,5.5,19.3,10.3,9.03,222,133.74,29690.28,53.2
2024-12-21,Direct,5883,42.2,3.0,10.5,7.8,3.86,227,50.52,11468.04,63.2
2024-12-22,Organic Search,2048,50.0,2.3,24.4,13.4,6.65,136,288.12,39184.32,72.7
2024-12-22,Paid Search,1520,42.6,5.8,20.0,9.6,3.85,58,284.53,16502.74,80.8
2024-12-22,Email,1968,36.0,3.3,10.1,6.3,3.05,60,59.85,3591.0,69.8
2024-12-22,Social Media,4813,51.1,4.1,14.3,11.0,5.36,257,331.94,85308.58,62.5
2024-12-22,Direct,798,46.0,4.7,10.8,8.3,7.42,59,303.21,17889.39,31.3
2024-12-23,Organic Search,3629,39.4,3.3,6.4,2.9,2.05,74,205.15,15181.1,68.0
2024-12-23,Paid Search,2223,63.4,4.5,8.2,6.2,4.66,103,221.25,22788.75,43.2
2024-12-23,Email,6186,51.8,3.9,16.6,8.8,6.92,428,260.76,111605.28,58.3
2024-12-23,Social Media,2673,33.7,5.5,17.6,10.8,5.93,158,99.11,15659.38,66.3
2024-12-23,Direct,7604,50.4,2.8,21.5,10.3,8.8,669,355.26,237668.94,59.1
2024-12-24,Organic Search,2445,31.9,5.0,11.7,5.2,4.26,104,324.05,33701.2,63.6
2024-12-24,Paid Search,3110,49.3,4.4,10.2,4.4,2.35,73,123.25,8997.25,77.0
2024-12-24,Email,7499,30.2,5.2,6.5,3.3,2.8,209,107.91,22553.19,56.9
2024-12-24,Social Media,6131,30.2,5.5,15.4,9.4,5.33,326,147.7,48150.2,65.4
2024-12-24,Direct,5000,54.6,1.6,6.8,3.1,1.76,88,239.08,21039.04,74.1
2024-12-25,Organic Search,6945,56.3,3.4,11.3,8.1,5.43,377,324.2,122223.4,51.9
2024-12-25,Paid Search,1397,33.2,2.1,16.1,10.8,6.37,88,65.65,5777.2,60.4
2024-12-25,Email,5746,59.1,6.5,15.4,7.2,5.34,306,363.81,111325.86,65.3
2024-12-25,Social Media,4343,58.0,3.5,24.1,10.6,9.49,412,196.39,80912.68,60.6
2024-12-25,Direct,6013,30.4,1.6,19.6,10.0,7.64,459,378.59,173772.81,61.0
2024-12-26,Organic Search,6365,53.6,6.4,9.1,5.8,2.77,176,160.43,28235.68,69.6
2024-12-26,Paid Search,2843,36.4,3.4,12.2,8.9,5.47,155,74.09,11483.95,55.2
2024-12-26,Email,4595,37.4,5.3,24.4,16.4,9.68,444,352.46,156492.24,60.3
2024-12-26,Social Media,1138,62.8,3.4,6.0,3.7,2.12,24,344.89,8277.36,64.7
2024-12-26,Direct,4030,54.3,4.8,10.0,7.1,3.11,125,297.16,37145.0,68.9
2024-12-27,Organic Search,2553,66.1,5.7,20.2,13.3,5.69,145,247.54,35893.3,71.8
2024-12-27,Paid Search,228,44.7,4.2,15.4,9.0,3.65,8,364.52,2916.16,76.3
2024-12-27,Email,6746,35.0,4.8,16.4,9.2,7.47,503,198.52,99855.56,54.5
2024-12-27,Social Media,5878,42.3,6.4,14.6,9.5,3.95,232,186.0,43152.0,72.9
2024-12-27,Direct,1076,32.7,4.9,17.2,8.5,6.33,68,104.3,7092.4,63.2
2024-12-28,Organic Search,2331,66.1,2.5,16.5,11.2,5.67,132,317.98,41973.36,65.6
2024-12-28,Paid Search,7910,53.4,4.6,10.7,6.3,3.99,315,272.86,85950.9,62.7
2024-12-28,Email,1116,34.4,5.8,20.3,14.2,9.02,100,53.07,5307.0,55.6
2024-12-28,Social Media,5322,56.8,5.0,6.1,3.7,1.65,87,236.55,20579.85,73.0
2024-12-28,Direct,3412,31.0,6.3,13.9,8.3,5.14,175,372.8,65240.0,63.0
2024-12-29,Organic Search,2903,46.0,2.4,24.0,14.6,11.72,340,362.39,123212.6,51.2
2024-12-29,Paid Search,1350,38.8,6.1,18.8,8.9,6.92,93,296.87,27608.91,63.2
2024-12-29,Email,2539,62.4,3.9,22.0,16.0,7.58,192,242.89,46634.88,65.5
2024-12-29,Social Media,1162,51.4,3.2,14.5,6.1,4.41,51,121.77,6210.27,69.6
2024-12-29,Direct,1402,49.2,3.9,11.2,6.1,5.12,71,211.24,14998.04,54.3
2024-12-30,Organic Search,3752,32.0,2.2,9.3,5.0,2.03,76,259.33,19709.08,78.2
2024-12-30,Paid Search,2985,45.1,5.4,18.2,12.2,6.26,186,186.2,34633.2,65.6
2024-12-30,Email,3787,61.8,5.3,23.2,16.5,6.77,256,344.06,88079.36,70.8
2024-12-30,Social Media,2365,27.3,1.5,21.8,17.1,10.2,241,300.43,72403.63,53.2
2024-12-30,Direct,827,54.3,4.2,10.3,6.6,5.65,46,102.45,4712.7,45.1
